,company,headline,date,overall_rating,author_position,pros,cons
1014,,Manufacturing Assistant Manager,2016-08-11,5.0,Manufacturing Assistant Manager,"Business Market share
Business expansion
Career path is clear
Work Environment",Organisation chart  needs to be enlarged
1015,,Far from a great place to work,2016-08-10,2.0,Section Manager,"Very international environment, well-known automotive brand, it doesn't look bad on your CV. You get to meet some interesting people with diverse backgrounds.","Very long hours for a rather mediocre salary, unrealistic deadlines, almost no recognition, lots of pressure, no systems (key company data is shared across the business using Excel files), very limited growth opportunities for employees starting from entry level, horrendous office building in grey town in the suburbs of Paris, overpriced Nissan Cafe with limited meal options for employees buying lunch onsite... Nissan Europe doesn't even meet the standards when it comes to basic workplace hygiene: Small insects are part of the ecosystem in restrooms and open spaces.

If you get a job at Nissan Europe the first thing you'll realize when HR escorts you to your desk is that nothing is ready to welcome you: No computer, dusty desk... Sometimes even chairs are scarce in this company. So be ready to roll your sleeves up and crawl under your desk to plug all those messy cables at the right place. 

Still miles away from becoming a ""Great Place to Work"" I am afraid. Definitely not up to par with other European Headquarters."
1016,,Internet Fleet,2016-08-08,1.0,Anonymous Employee,Office and get to call and check of possible leads online.,Not that many sales very military style and low pay
1017,,Experince At Nissan,2016-08-08,3.0,Anonymous Employee,Good Place to learn and good level of exposure,Nothing really o specify since I personally believe there are no cons
1018,,Production technician,2016-08-02,3.0,Anonymous Employee,Good Benefits and great career opportunities,Long hours and no days off.
1019,,"Good Experience, strict company culture",2016-08-01,5.0,Technical Coordinator,"Great company culture, rigorous and disciplined. Good training system for younger employees","As a very big company, the structure is not flat. Sometimes you might think your voice is not heard by management level."
1020,,Superviser,2016-07-31,1.0,Production Supervisor,A lot of overtime. Management will generally work with you if you are in management.,No home life. Upper management is all about money. Lease cars are overrated
1021,,Ron Dixon,2016-07-29,5.0,Anonymous Employee,"Punctual, Task oriented,  works great with a team",I have no cons that a I feel will affect my work flow
1022,,moderate working environment.Not much challenging work.,2016-07-28,3.0,Software Engineer,great for work life balance,"no work challenge, not much exposure to current technology, less approachable hierarchical  management , less competitive compensation , no perks"
1023,,Great Company,2016-07-26,5.0,Design Engineer,"Great company to work if y ou are a self-learner, as R&D all knowledge is easy to access. 
RH tries to implement new ideas such as Short Fridays or Home Office and suceed.
The Design Engineer needs to constantly be in touch with the assembly plant, which in turn gives teh engineer a high knowledge of the assembly process. This also applies to supplier facilities.
Monozukuri idea excels at teaching employees cross-functional problem solving.","Sometimes Japanese engineers are seen as ""Gurus"" just because a Japanese engineer said it, it is true, thus, trying to implement new ideas or patents as a non-Japanese is difficult since everything has to go through or from Japan. 
In Mexico, payment is Average not Top of the industry, so atrition will always be present if compensation benefits are not given.
The only way to go up on you carreer ladder is to do more than you are paid for, If an engineer only does what he is being paid for, he will not have a raise.
Home office is not accesible to Design Engineers since there are no Lap-Tops available.
Work-Life balance is non-existent. It is seen as ""bad"" to leave the office at the hour you are supposed to go.
Primarily employee dissatisfaction radicates on work-life balance, new generations require to have extra activities (football, swiming, dancing, playing videogames, etc) but management fails to see and sense this, thinking the new workforce has the same mindset as they do."
1024,,design engineer,2016-07-25,4.0,Design Engineer,I like to work in well developing car industries with my best,I don't have any downsides at nissan
1025,,Product Specialist,2016-07-18,3.0,Product Specialist,"Innovative products, international environment, interesting industry, international career opportunities, very good work life balance","Hierarchical, difficult to input new ideas, micromanagement attitude from Regional HQ, not rewarding and departments working in silos without sharing ideas"
1026,,Good place to work,2016-07-08,5.0,,"Salary a bit over the spanish market nowadays. Free collective transport, very cheap lunch in the canteen, possibility to lease a car.","Bad HHRR department, they don't care about their employees. They work bad and slow."
1027,,auto tech,2016-07-05,3.0,Mechanic,"money wasn't horrible, there was freedom in the position but that didn't matter when it comes to a pay check","management treats employees like animals, about everything was depressing due to the fact that their is extreme favoritism...I moved upwards and onwards"
1028,,Worst job ever,2016-06-23,2.0,BDC Assistant,semi discount when you buy a car,"Change of pay when you preform well for the WORSE
""Benefits"" are a joke
co workers are lazy
they will literally hire anyone"
