,company,headline,date,overall_rating,author_position,pros,cons
0,EKN Financial Services,My career suicide,2016-02-14,1.0,Principal/Branch Manager,Commute office space and bak office employees,Nightmare working for Tony and his son Lou Otimmo
1,EKN Financial Services,Great company to work for.,2014-01-31,4.0,Stock Broker Trainee,Love the job great training. Got to speak to executives business owners and learn good people skills .I learned how the market works and international trade.,NO Cons love the job great training
