,company,headline,date,overall_rating,author_position,pros,cons
0,First Cornerstone Bank,Good Small Bank,2020-11-19,1.0,Operations,Nice Customers and people. nice customer events.,"Management was insane, irratic and sexist."
1,First Cornerstone Bank,csr,2017-11-06,4.0,Anonymous Employee,Great customers who became like family,"I really do not have any cons, except for some slow days"
2,First Cornerstone Bank,Small bank commercial lender,2017-01-04,3.0,Vice President Commercial Lending,"Nice people; get to know everybody; easy to talk to 
Little bureaucracy ; good benefits ; office with door; good parking and location",Very small bank; not a lot of resources or administrative support  office did not have good visibility from the street
3,First Cornerstone Bank,Do not work here,2015-09-02,1.0,Anonymous Employee,Full time with benefits,"Incompetent Management 
No Strong Leadership
Negative Culture
No Diversity"
4,First Cornerstone Bank,Loan Officer,2015-04-27,1.0,,None.  There is nothing good about this place.,Management is incompetent.  Would  give them a zero if possible.
5,First Cornerstone Bank,Company with potential but no strong leadership,2014-08-19,2.0,Anonymous Employee,"Small company with flexible schedules for employees, could grow into something good with some better leadership","no training programs, no communication, negative corporate culture, no leadership"
