,company,headline,date,overall_rating,author_position,pros,cons
0,Daiwa Asset Management,Good work life balance,2021-03-29,3.0,Associate,Good work life balance and kind colleagues.,Not competitive salary and too many employees
1,Daiwa Asset Management,not good environment and opporunity,2021-01-23,1.0,Trader,no pressure in your duty,lower salary and no motivated people
2,Daiwa Asset Management,Manager,2017-05-22,4.0,Anonymous Employee,Good work culture and work life balance,Growth options are limited.  Needs to work on Employee engagement
3,Daiwa Asset Management,Fund Analyst,2016-02-28,2.0,,"Job stability, work life balance","Below market pay structure, low salary growth, gender inequality for pay structure and opportunities for career growth"
4,Daiwa Asset Management,Good Place,2015-11-09,4.0,Analyst,friendly atmosphere with good thinkers,slow mobility with low profile
5,Daiwa Asset Management,Senior Vice President,2015-10-04,3.0,Senior Vice President,Collegiality on the surface. Resources that come with being part of a large bank. Expectations for performance and conduct well defined and respected.,Policies definitely favor Japanese hires and expatriates. Foreign employees have a secondary status. Management quality is quite variable as leadership rotates through New York for political reasons.
