,company,headline,date,overall_rating,author_position,pros,cons
0,Fifth Street Asset Management,OK,2019-07-20,3.0,Investment,Good people below certain level,Grew way way too fast
1,Fifth Street Asset Management,Analyst,2018-02-23,1.0,Anonymous Employee,I had the opportunity to learn a lot about niche fields,I would not recommend working here or for CEO Leonard Tannenbaum.  Ever.
2,Fifth Street Asset Management,A powder keg that will explode with peoples money.,2012-06-28,1.0,Manager,Good junior people who don't know better.,"Autocratic, erratic and immoral leadership."
