,company,headline,date,overall_rating,author_position,pros,cons
0,Levine Leichtman Capital Partners,Toxic work culture and lack of effective leadership,2022-02-24,2.0,Fund Accountant,Bonuses are amazing and the employee benefits are generous,"Long hours, lack of mentorship and growth opportunity, lots of office politics"
1,Levine Leichtman Capital Partners,They treat you well,2021-11-17,4.0,Coordinator,Nice people. Pretty decent pay and benefits.,Rigid work structure. Lots of time sitting around. Some people are snooty or act like they are better than you. Not much room for growth. Vaccine mandates.
2,Levine Leichtman Capital Partners,Awful Culture,2021-10-14,1.0,Annoymus,"* Great Benefits
* Great Bonus
* Great Medical","* Hostile work environment
* Owners are micromanagers
*"
3,Levine Leichtman Capital Partners,Toxic!,2020-10-22,1.0,Horrible Company,Company provides excellent pay and opportunities,"Horribly biased and opinionated upper management. 
Disagree with them and you will face the consequences
Toxic workplace"
4,Levine Leichtman Capital Partners,"Good experience, not overly challenging",2017-06-05,4.0,Anonymous Intern,"Lots of responsibility as a junior, your opinion is taken seriously when screening for initial targets.",The company is very conservative in their investment choices meaning that lots of the work you do is immediately put aside as potential target screening is extremely strict.
5,Levine Leichtman Capital Partners,"Good pay, but...",2016-06-25,4.0,Anonymous Employee,"I can only speak for the support staff, but the pay is decent, and if your supervisors like you and you do a good job, they treat you pretty well. Decent benefits and 401k.","If, however, they don't like you (even if you slip up once in some cases), they will get rid of you unceremoniously!! Stressful environment, especially for exec assistants. Sometimes or often, depending on how lucky you get with who you're working for, your boss will make you do work (like do his kids' school projects - seriously??) on the weekends and after hours."
6,Levine Leichtman Capital Partners,Overall great company to work for,2016-01-26,4.0,,"Benefits, somewhat friendly environment, Great compensation","Tense during busy times, and deal closings"
7,Levine Leichtman Capital Partners,Great Company for Admin folks!,2015-11-29,5.0,Office Manager,Everyone shares in the profits of the company - bonuses based on company performance and personal performance.  Very rare in terms of administration employees!,During deal closings it can get stressful.
