,company,headline,date,overall_rating,author_position,pros,cons
0,John S. Lee CPA,Meh,2021-10-27,1.0,Senior Accountant,The office was close to my house,The job description and office setting was not what was advertised
1,John S. Lee CPA,not pleasant,2013-09-10,1.0,Intern,he'll assign you a lot of work from day one.  you'll be able to touch on all aspects of accounting.,"doesn't give guidance.  he doesn't have a realistic time schedule, and expects work done faster than possible."
