,company,headline,date,overall_rating,author_position,pros,cons
0,Jamison Capital Partners,"Nepotism, Poor Communication",2017-06-18,2.0,,"Bright, smart people.  Majority of employees have no egos, work hard and are easy to get along with. CEO is a decent guy who doesn't beat around the bush and is fair with compensation. Good work-life balance.","Nepotism (manager without qualification in position unheard of elsewhere). Purposely vague communication that sends mixed messages and ""gotcha"" tactics."
1,Jamison Capital Partners,Bad work place culture,2016-02-18,2.0,Financial Analyst,Base Salary is good. Diverse environment.,"Bonuses for non research positions are basically nonexistent. Blatant nepotism, culture is not typical of a Hedge Fund."
